ID	121|sk1-rmv|chr3:200001-210000
535|sk1-rmv|chr9:1-10000	31.97183294
536|sk1-rmv|chr9:10001-20000	42.52110612
537|sk1-rmv|chr9:20001-30000	26.32043659
538|sk1-rmv|chr9:30001-40000	48.23278403
539|sk1-rmv|chr9:40001-50000	35.03865736
540|sk1-rmv|chr9:50001-60000	30.08803416
541|sk1-rmv|chr9:60001-70000	33.95358926
542|sk1-rmv|chr9:70001-80000	39.64266158
543|sk1-rmv|chr9:80001-90000	50.74953921
544|sk1-rmv|chr9:90001-100000	38.08287619
545|sk1-rmv|chr9:100001-110000	39.25083144
546|sk1-rmv|chr9:110001-120000	40.62977215
547|sk1-rmv|chr9:120001-130000	36.35731651
548|sk1-rmv|chr9:130001-140000	35.85999363
549|sk1-rmv|chr9:140001-150000	25.89093047
550|sk1-rmv|chr9:150001-160000	65.12669152
551|sk1-rmv|chr9:160001-170000	30.29148443
552|sk1-rmv|chr9:170001-180000	39.7782951
553|sk1-rmv|chr9:180001-190000	39.7707599
554|sk1-rmv|chr9:190001-200000	43.38765356
555|sk1-rmv|chr9:200001-210000	53.19847763
556|sk1-rmv|chr9:210001-220000	40.63730734
557|sk1-rmv|chr9:220001-230000	68.62302206
558|sk1-rmv|chr9:230001-240000	51.36742521
559|sk1-rmv|chr9:240001-250000	34.49612331
560|sk1-rmv|chr9:250001-260000	63.92859549
561|sk1-rmv|chr9:260001-270000	45.09060766
562|sk1-rmv|chr9:270001-280000	60.06304039
563|sk1-rmv|chr9:280001-290000	72.05153584
564|sk1-rmv|chr9:290001-300000	52.76143631
565|sk1-rmv|chr9:300001-310000	64.08683459
566|sk1-rmv|chr9:310001-320000	41.22505256
567|sk1-rmv|chr9:320001-330000	38.61787505
568|sk1-rmv|chr9:330001-340000	35.08386853
569|sk1-rmv|chr9:340001-350000	23.91670935
570|sk1-rmv|chr9:350001-360000	24.37635625
571|sk1-rmv|chr9:360001-370000	44.65356635
572|sk1-rmv|chr9:370001-380000	99.01246402
573|sk1-rmv|chr9:380001-390000	NA
574|sk1-rmv|chr9:390001-400000	44.48779205
575|sk1-rmv|chr9:400001-410000	55.31586746
576|sk1-rmv|chr9:410001-420000	68.73604999
577|sk1-rmv|chr9:420001-430000	24.28593391
578|sk1-rmv|chr9:430001-435585	NA
579|sk1-rmv|chr10:1-10000	30.84155367
580|sk1-rmv|chr10:10001-20000	39.08505714
581|sk1-rmv|chr10:20001-30000	19.01883251
582|sk1-rmv|chr10:30001-40000	21.06087039
583|sk1-rmv|chr10:40001-50000	27.25480079
584|sk1-rmv|chr10:50001-60000	34.27760265
585|sk1-rmv|chr10:60001-70000	43.04856978
586|sk1-rmv|chr10:70001-80000	31.63274916
587|sk1-rmv|chr10:80001-90000	10.54927318
588|sk1-rmv|chr10:90001-100000	17.20285048
589|sk1-rmv|chr10:100001-110000	23.08030269
590|sk1-rmv|chr10:110001-120000	26.3053662
591|sk1-rmv|chr10:120001-130000	23.29882335
592|sk1-rmv|chr10:130001-140000	31.64028436
593|sk1-rmv|chr10:140001-150000	26.94585779
594|sk1-rmv|chr10:150001-160000	38.35414322
595|sk1-rmv|chr10:160001-170000	35.52090985
596|sk1-rmv|chr10:170001-180000	23.45706244
597|sk1-rmv|chr10:180001-190000	40.89350398
598|sk1-rmv|chr10:190001-200000	22.62819098
599|sk1-rmv|chr10:200001-210000	18.74756549
600|sk1-rmv|chr10:210001-220000	30.75866652
601|sk1-rmv|chr10:220001-230000	56.39340036
602|sk1-rmv|chr10:230001-240000	43.4931463
603|sk1-rmv|chr10:240001-250000	33.79535016
604|sk1-rmv|chr10:250001-260000	43.71166696
605|sk1-rmv|chr10:260001-270000	35.60379699
606|sk1-rmv|chr10:270001-280000	33.64464626
607|sk1-rmv|chr10:280001-290000	49.59665435
608|sk1-rmv|chr10:290001-300000	90.42234157
609|sk1-rmv|chr10:300001-310000	42.36286703
610|sk1-rmv|chr10:310001-320000	39.49195768
611|sk1-rmv|chr10:320001-330000	63.86077874
612|sk1-rmv|chr10:330001-340000	64.83281891
613|sk1-rmv|chr10:340001-350000	54.35889768
614|sk1-rmv|chr10:350001-360000	35.73943051
615|sk1-rmv|chr10:360001-370000	76.18082277
616|sk1-rmv|chr10:370001-380000	67.59823552
617|sk1-rmv|chr10:380001-390000	77.8385657
618|sk1-rmv|chr10:390001-400000	39.26590183
619|sk1-rmv|chr10:400001-410000	31.24845421
620|sk1-rmv|chr10:410001-420000	37.23893434
621|sk1-rmv|chr10:420001-430000	36.32717573
622|sk1-rmv|chr10:430001-440000	35.71682492
623|sk1-rmv|chr10:440001-450000	58.57860695
624|sk1-rmv|chr10:450001-460000	66.5508434
625|sk1-rmv|chr10:460001-470000	78.66743717
626|sk1-rmv|chr10:470001-480000	48.88834601
627|sk1-rmv|chr10:480001-490000	41.60934751
628|sk1-rmv|chr10:490001-500000	53.76361726
629|sk1-rmv|chr10:500001-510000	63.22782234
630|sk1-rmv|chr10:510001-520000	62.80585142
631|sk1-rmv|chr10:520001-530000	70.60477838
632|sk1-rmv|chr10:530001-540000	66.09873169
633|sk1-rmv|chr10:540001-550000	56.05431658
634|sk1-rmv|chr10:550001-560000	48.06700974
635|sk1-rmv|chr10:560001-570000	59.02318346
636|sk1-rmv|chr10:570001-580000	42.47589495
637|sk1-rmv|chr10:580001-590000	45.9646903
638|sk1-rmv|chr10:590001-600000	41.58674193
639|sk1-rmv|chr10:600001-610000	42.30258547
640|sk1-rmv|chr10:610001-620000	43.26709044
641|sk1-rmv|chr10:620001-630000	36.29703495
642|sk1-rmv|chr10:630001-640000	37.35196226
643|sk1-rmv|chr10:640001-650000	56.00910541
644|sk1-rmv|chr10:650001-660000	48.05947455
645|sk1-rmv|chr10:660001-670000	62.81338661
646|sk1-rmv|chr10:670001-680000	44.563144
647|sk1-rmv|chr10:680001-690000	45.05293169
648|sk1-rmv|chr10:690001-700000	NA
649|sk1-rmv|chr10:700001-710000	NA
650|sk1-rmv|chr10:710001-719294	NA
651|sk1-rmv|chr11:1-10000	NA
652|sk1-rmv|chr11:10001-20000	NA
653|sk1-rmv|chr11:20001-30000	NA
654|sk1-rmv|chr11:30001-40000	NA
655|sk1-rmv|chr11:40001-50000	46.22088693
656|sk1-rmv|chr11:50001-60000	12.19194572
657|sk1-rmv|chr11:60001-70000	24.22565235
658|sk1-rmv|chr11:70001-80000	30.26134365
659|sk1-rmv|chr11:80001-90000	17.73784934
660|sk1-rmv|chr11:90001-100000	31.18063745
661|sk1-rmv|chr11:100001-110000	32.79316921
662|sk1-rmv|chr11:110001-120000	29.57564089
663|sk1-rmv|chr11:120001-130000	14.73884168
664|sk1-rmv|chr11:130001-140000	25.34086123
665|sk1-rmv|chr11:140001-150000	38.51991751
666|sk1-rmv|chr11:150001-160000	33.79535016
667|sk1-rmv|chr11:160001-170000	23.42692166
668|sk1-rmv|chr11:170001-180000	23.16318983
669|sk1-rmv|chr11:180001-190000	19.59904254
670|sk1-rmv|chr11:190001-200000	40.29822356
671|sk1-rmv|chr11:200001-210000	26.16219749
672|sk1-rmv|chr11:210001-220000	23.18579542
673|sk1-rmv|chr11:220001-230000	13.32222499
674|sk1-rmv|chr11:230001-240000	43.1766681
675|sk1-rmv|chr11:240001-250000	37.66844046
676|sk1-rmv|chr11:250001-260000	48.34581196
677|sk1-rmv|chr11:260001-270000	33.60697028
678|sk1-rmv|chr11:270001-280000	33.09457702
679|sk1-rmv|chr11:280001-290000	22.99741554
680|sk1-rmv|chr11:290001-300000	25.0695942
681|sk1-rmv|chr11:300001-310000	50.7646096
682|sk1-rmv|chr11:310001-320000	59.16635217
683|sk1-rmv|chr11:320001-330000	42.26490949
684|sk1-rmv|chr11:330001-340000	36.04083831
685|sk1-rmv|chr11:340001-350000	72.86533692
686|sk1-rmv|chr11:350001-360000	89.21671035
687|sk1-rmv|chr11:360001-370000	69.57999184
688|sk1-rmv|chr11:370001-380000	65.33767698
689|sk1-rmv|chr11:380001-390000	28.06106667
690|sk1-rmv|chr11:390001-400000	62.71542908
691|sk1-rmv|chr11:400001-410000	51.2317917
692|sk1-rmv|chr11:410001-420000	40.98392632
693|sk1-rmv|chr11:420001-430000	41.9408961
694|sk1-rmv|chr11:430001-440000	35.98055675
695|sk1-rmv|chr11:440001-450000	28.88240294
696|sk1-rmv|chr11:450001-460000	31.09021511
697|sk1-rmv|chr11:460001-470000	30.44972352
698|sk1-rmv|chr11:470001-480000	57.08663831
699|sk1-rmv|chr11:480001-490000	51.11122857
700|sk1-rmv|chr11:490001-500000	48.76778289
701|sk1-rmv|chr11:500001-510000	59.05332424
702|sk1-rmv|chr11:510001-520000	58.20184719
703|sk1-rmv|chr11:520001-530000	71.44118504
704|sk1-rmv|chr11:530001-540000	54.04995467
705|sk1-rmv|chr11:540001-550000	63.43127261
706|sk1-rmv|chr11:550001-560000	48.39855833
707|sk1-rmv|chr11:560001-570000	58.25459356
708|sk1-rmv|chr11:570001-580000	60.3493778
709|sk1-rmv|chr11:580001-590000	67.34203889
710|sk1-rmv|chr11:590001-600000	31.8738754
711|sk1-rmv|chr11:600001-610000	50.98313026
712|sk1-rmv|chr11:610001-620000	53.97460272
713|sk1-rmv|chr11:620001-630000	61.99205034
714|sk1-rmv|chr11:630001-640000	49.17468343
715|sk1-rmv|chr11:640001-650000	68.53259972
716|sk1-rmv|chr11:650001-660000	85.14770498
717|sk1-rmv|chr11:660001-670000	53.64305414
718|sk1-rmv|chr11:670001-680000	75.27659936
719|sk1-rmv|chr11:680001-687260	153.4165729
720|sk1-rmv|chr12:1-10000	61.73585371
721|sk1-rmv|chr12:10001-20000	81.60616327
722|sk1-rmv|chr12:20001-30000	67.13105342
723|sk1-rmv|chr12:30001-40000	65.18697308
724|sk1-rmv|chr12:40001-50000	67.26668693
725|sk1-rmv|chr12:50001-60000	66.79950484
726|sk1-rmv|chr12:60001-70000	65.12669152
727|sk1-rmv|chr12:70001-80000	61.77352968
728|sk1-rmv|chr12:80001-90000	53.31150555
729|sk1-rmv|chr12:90001-100000	48.70750133
730|sk1-rmv|chr12:100001-110000	67.92224891
731|sk1-rmv|chr12:110001-120000	38.78364934
732|sk1-rmv|chr12:120001-130000	31.30120057
733|sk1-rmv|chr12:130001-140000	24.21811715
734|sk1-rmv|chr12:140001-150000	31.16556706
735|sk1-rmv|chr12:150001-160000	9.17786767
736|sk1-rmv|chr12:160001-170000	59.30952088
737|sk1-rmv|chr12:170001-180000	52.3017894
738|sk1-rmv|chr12:180001-190000	72.12688779
739|sk1-rmv|chr12:190001-200000	59.24170412
740|sk1-rmv|chr12:200001-210000	70.1074555
741|sk1-rmv|chr12:210001-220000	39.11519793
742|sk1-rmv|chr12:220001-230000	36.49295002
743|sk1-rmv|chr12:230001-240000	45.84412718
744|sk1-rmv|chr12:240001-250000	31.15803187
745|sk1-rmv|chr12:250001-260000	44.53300322
746|sk1-rmv|chr12:260001-270000	22.99741554
747|sk1-rmv|chr12:270001-280000	55.27065629
748|sk1-rmv|chr12:280001-290000	45.06800208
749|sk1-rmv|chr12:290001-300000	47.53201089
750|sk1-rmv|chr12:300001-310000	47.67517959
751|sk1-rmv|chr12:310001-320000	20.16418217
752|sk1-rmv|chr12:320001-330000	40.8633632
753|sk1-rmv|chr12:330001-340000	29.99761182
754|sk1-rmv|chr12:340001-350000	24.64762327
755|sk1-rmv|chr12:350001-360000	25.79297293
756|sk1-rmv|chr12:360001-370000	29.66606323
757|sk1-rmv|chr12:370001-380000	27.99324991
758|sk1-rmv|chr12:380001-390000	41.22505256
759|sk1-rmv|chr12:390001-400000	23.74339986
760|sk1-rmv|chr12:400001-410000	15.24369975
761|sk1-rmv|chr12:410001-420000	30.46479391
762|sk1-rmv|chr12:420001-430000	13.83461826
763|sk1-rmv|chr12:430001-440000	19.31270512
764|sk1-rmv|chr12:440001-450000	NA
765|sk1-rmv|chr12:450001-460000	0
766|sk1-rmv|chr12:460001-470000	10.00673913
767|sk1-rmv|chr12:470001-480000	2.133967261
768|sk1-rmv|chr12:480001-490000	7.45984318
769|sk1-rmv|chr12:490001-500000	5.61748797
770|sk1-rmv|chr12:500001-510000	11.83779155
771|sk1-rmv|chr12:510001-520000	0
772|sk1-rmv|chr12:520001-530000	14.87447519
773|sk1-rmv|chr12:530001-540000	16.89390748
774|sk1-rmv|chr12:540001-550000	11.55145414
775|sk1-rmv|chr12:550001-560000	3.594288077
776|sk1-rmv|chr12:560001-570000	14.68609531
777|sk1-rmv|chr12:570001-580000	16.18559914
778|sk1-rmv|chr12:580001-590000	24.56473613
779|sk1-rmv|chr12:590001-600000	5.915881697
780|sk1-rmv|chr12:600001-610000	0
781|sk1-rmv|chr12:610001-620000	8.582587254
782|sk1-rmv|chr12:620001-630000	14.89708077
783|sk1-rmv|chr12:630001-640000	16.72813319
784|sk1-rmv|chr12:640001-650000	6.861548686
785|sk1-rmv|chr12:650001-660000	15.25877014
786|sk1-rmv|chr12:660001-670000	7.798926961
787|sk1-rmv|chr12:670001-680000	12.65912782
788|sk1-rmv|chr12:680001-690000	8.657939206
789|sk1-rmv|chr12:690001-700000	0
790|sk1-rmv|chr12:700001-710000	15.36426287
791|sk1-rmv|chr12:710001-720000	9.290895597
792|sk1-rmv|chr12:720001-730000	19.99840788
793|sk1-rmv|chr12:730001-740000	16.14038797
794|sk1-rmv|chr12:740001-750000	NA
795|sk1-rmv|chr12:750001-760000	9.411458719
796|sk1-rmv|chr12:760001-770000	28.64881189
797|sk1-rmv|chr12:770001-780000	8.823713498
798|sk1-rmv|chr12:780001-790000	3.665118912
799|sk1-rmv|chr12:790001-800000	10.69997709
800|sk1-rmv|chr12:800001-810000	7.829067741
801|sk1-rmv|chr12:810001-820000	25.43881876
802|sk1-rmv|chr12:820001-830000	12.09398819
803|sk1-rmv|chr12:830001-840000	13.05849316
804|sk1-rmv|chr12:840001-850000	18.01665156
805|sk1-rmv|chr12:850001-860000	12.47828314
806|sk1-rmv|chr12:860001-870000	11.95835467
807|sk1-rmv|chr12:870001-880000	10.43624526
808|sk1-rmv|chr12:880001-890000	15.95954329
809|sk1-rmv|chr12:890001-900000	7.387505306
810|sk1-rmv|chr12:900001-910000	20.95537766
811|sk1-rmv|chr12:910001-920000	21.74657315
812|sk1-rmv|chr12:920001-930000	14.61827855
813|sk1-rmv|chr12:930001-940000	11.82272116
814|sk1-rmv|chr12:940001-950000	14.92722155
815|sk1-rmv|chr12:950001-960000	7.565335912
816|sk1-rmv|chr12:960001-970000	20.35256205
817|sk1-rmv|chr12:970001-980000	25.60459306
818|sk1-rmv|chr12:980001-990000	36.56076678
819|sk1-rmv|chr12:990001-1000000	2.925916269
820|sk1-rmv|chr12:1000001-1008248	15.37179807
821|sk1-rmv|chr13:1-10000	51.11122857
822|sk1-rmv|chr13:10001-20000	41.9333609
823|sk1-rmv|chr13:20001-30000	38.31646724
824|sk1-rmv|chr13:30001-40000	48.81299406
825|sk1-rmv|chr13:40001-50000	52.18876148
826|sk1-rmv|chr13:50001-60000	43.05610498
827|sk1-rmv|chr13:60001-70000	48.99383874
828|sk1-rmv|chr13:70001-80000	52.44495811
829|sk1-rmv|chr13:80001-90000	43.28969603
830|sk1-rmv|chr13:90001-100000	45.21117079
831|sk1-rmv|chr13:100001-110000	35.62640258
832|sk1-rmv|chr13:110001-120000	64.93077644
833|sk1-rmv|chr13:120001-130000	52.1586207
834|sk1-rmv|chr13:130001-140000	71.71245206
835|sk1-rmv|chr13:140001-150000	51.25439728
836|sk1-rmv|chr13:150001-160000	73.99561619
837|sk1-rmv|chr13:160001-170000	75.87941497
838|sk1-rmv|chr13:170001-180000	68.97717623
839|sk1-rmv|chr13:180001-190000	64.26767927
840|sk1-rmv|chr13:190001-200000	25.94367684
841|sk1-rmv|chr13:200001-210000	51.95517043
842|sk1-rmv|chr13:210001-220000	50.78721518
843|sk1-rmv|chr13:220001-230000	53.67319492
844|sk1-rmv|chr13:230001-240000	55.08227641
845|sk1-rmv|chr13:240001-250000	45.15842442
846|sk1-rmv|chr13:250001-260000	43.25955525
847|sk1-rmv|chr13:260001-270000	46.07018303
848|sk1-rmv|chr13:270001-280000	68.81140194
849|sk1-rmv|chr13:280001-290000	43.31983681
850|sk1-rmv|chr13:290001-300000	48.85067003
851|sk1-rmv|chr13:300001-310000	46.1229294
852|sk1-rmv|chr13:310001-320000	56.15227412
853|sk1-rmv|chr13:320001-330000	62.65514751
854|sk1-rmv|chr13:330001-340000	77.386454
855|sk1-rmv|chr13:340001-350000	52.82925306
856|sk1-rmv|chr13:350001-360000	63.90598991
857|sk1-rmv|chr13:360001-370000	45.12074844
858|sk1-rmv|chr13:370001-380000	27.24726559
859|sk1-rmv|chr13:380001-390000	38.36921361
860|sk1-rmv|chr13:390001-400000	43.0259642
861|sk1-rmv|chr13:400001-410000	34.52626409
862|sk1-rmv|chr13:410001-420000	37.68351085
863|sk1-rmv|chr13:420001-430000	30.39697716
864|sk1-rmv|chr13:430001-440000	39.45428171
865|sk1-rmv|chr13:440001-450000	30.53261067
866|sk1-rmv|chr13:450001-460000	34.08168758
867|sk1-rmv|chr13:460001-470000	15.33412209
868|sk1-rmv|chr13:470001-480000	13.97025177
869|sk1-rmv|chr13:480001-490000	15.66567068
870|sk1-rmv|chr13:490001-500000	27.97064433
871|sk1-rmv|chr13:500001-510000	32.42394465
872|sk1-rmv|chr13:510001-520000	30.75866652
873|sk1-rmv|chr13:520001-530000	34.09675797
874|sk1-rmv|chr13:530001-540000	19.60657773
875|sk1-rmv|chr13:540001-550000	15.86912095
876|sk1-rmv|chr13:550001-560000	26.1471271
877|sk1-rmv|chr13:560001-570000	18.67221353
878|sk1-rmv|chr13:570001-580000	24.41403222
879|sk1-rmv|chr13:580001-590000	17.647427
880|sk1-rmv|chr13:590001-600000	24.83600315
881|sk1-rmv|chr13:600001-610000	10.04441511
882|sk1-rmv|chr13:610001-620000	28.54331916
883|sk1-rmv|chr13:620001-630000	26.84036506
884|sk1-rmv|chr13:630001-640000	15.96707848
885|sk1-rmv|chr13:640001-650000	20.29981568
886|sk1-rmv|chr13:650001-660000	20.63889946
887|sk1-rmv|chr13:660001-670000	NA
888|sk1-rmv|chr13:670001-680000	41.81279778
889|sk1-rmv|chr13:680001-690000	11.64941167
890|sk1-rmv|chr13:690001-700000	20.94030727
891|sk1-rmv|chr13:700001-710000	35.04619255
892|sk1-rmv|chr13:710001-720000	22.20622005
893|sk1-rmv|chr13:720001-730000	18.51397444
894|sk1-rmv|chr13:730001-740000	23.42692166
895|sk1-rmv|chr13:740001-750000	35.36267075
896|sk1-rmv|chr13:750001-760000	18.48383366
897|sk1-rmv|chr13:760001-770000	17.35355439
898|sk1-rmv|chr13:770001-780000	20.8875609
899|sk1-rmv|chr13:780001-790000	27.07395611
900|sk1-rmv|chr13:790001-800000	37.54787734
901|sk1-rmv|chr13:800001-810000	8.91413584
902|sk1-rmv|chr13:810001-820000	18.48383366
903|sk1-rmv|chr13:820001-830000	13.1564507
904|sk1-rmv|chr13:830001-840000	19.30516993
905|sk1-rmv|chr13:840001-850000	20.00594307
906|sk1-rmv|chr13:850001-860000	26.65198518
907|sk1-rmv|chr13:860001-870000	15.0101087
908|sk1-rmv|chr13:870001-880000	22.19868486
909|sk1-rmv|chr13:880001-890000	16.49454214
910|sk1-rmv|chr13:890001-900000	47.26827906
911|sk1-rmv|chr13:900001-908607	30.11063974
912|sk1-rmv|chr14:1-10000	47.17785672
913|sk1-rmv|chr14:10001-20000	26.78761869
914|sk1-rmv|chr14:20001-30000	5.224150784
915|sk1-rmv|chr14:30001-40000	21.02319442
916|sk1-rmv|chr14:40001-50000	36.94506173
917|sk1-rmv|chr14:50001-60000	15.03271429
918|sk1-rmv|chr14:60001-70000	25.71762098
919|sk1-rmv|chr14:70001-80000	21.98769939
920|sk1-rmv|chr14:80001-90000	10.2101894
921|sk1-rmv|chr14:90001-100000	25.40867798
922|sk1-rmv|chr14:100001-110000	25.09219979
923|sk1-rmv|chr14:110001-120000	33.24528092
924|sk1-rmv|chr14:120001-130000	30.42711794
925|sk1-rmv|chr14:130001-140000	14.73884168
926|sk1-rmv|chr14:140001-150000	18.15982027
927|sk1-rmv|chr14:150001-160000	15.42454443
928|sk1-rmv|chr14:160001-170000	10.14237265
929|sk1-rmv|chr14:170001-180000	14.96489753
930|sk1-rmv|chr14:180001-190000	12.19194572
931|sk1-rmv|chr14:190001-200000	13.11123953
932|sk1-rmv|chr14:200001-210000	21.23417988
933|sk1-rmv|chr14:210001-220000	9.660120158
934|sk1-rmv|chr14:220001-230000	17.90362363
935|sk1-rmv|chr14:230001-240000	15.25123495
936|sk1-rmv|chr14:240001-250000	19.3428459
937|sk1-rmv|chr14:250001-260000	15.70334665
938|sk1-rmv|chr14:260001-270000	25.80804332
939|sk1-rmv|chr14:270001-280000	29.53796491
940|sk1-rmv|chr14:280001-290000	12.10152338
941|sk1-rmv|chr14:290001-300000	25.55184669
942|sk1-rmv|chr14:300001-310000	17.63235661
943|sk1-rmv|chr14:310001-320000	25.89093047
944|sk1-rmv|chr14:320001-330000	20.4354492
945|sk1-rmv|chr14:330001-340000	40.51674422
946|sk1-rmv|chr14:340001-350000	24.21058196
947|sk1-rmv|chr14:350001-360000	29.03310684
948|sk1-rmv|chr14:360001-370000	11.81518597
949|sk1-rmv|chr14:370001-380000	25.09973498
950|sk1-rmv|chr14:380001-390000	17.96390519
951|sk1-rmv|chr14:390001-400000	33.66725185
952|sk1-rmv|chr14:400001-410000	22.46995188
953|sk1-rmv|chr14:410001-420000	30.72852574
954|sk1-rmv|chr14:420001-430000	31.64028436
955|sk1-rmv|chr14:430001-440000	38.17329853
956|sk1-rmv|chr14:440001-450000	42.44575417
957|sk1-rmv|chr14:450001-460000	54.36643287
958|sk1-rmv|chr14:460001-470000	43.01089381
959|sk1-rmv|chr14:470001-480000	38.2185097
960|sk1-rmv|chr14:480001-490000	45.15842442
961|sk1-rmv|chr14:490001-500000	59.53557673
962|sk1-rmv|chr14:500001-510000	43.4856111
963|sk1-rmv|chr14:510001-520000	45.79891601
964|sk1-rmv|chr14:520001-530000	57.65931314
965|sk1-rmv|chr14:530001-540000	56.0166406
966|sk1-rmv|chr14:540001-550000	55.46657136
967|sk1-rmv|chr14:550001-560000	NA
968|sk1-rmv|chr14:560001-570000	61.94683917
969|sk1-rmv|chr14:570001-580000	59.430084
970|sk1-rmv|chr14:580001-590000	64.29028486
971|sk1-rmv|chr14:590001-600000	50.44059621
972|sk1-rmv|chr14:600001-610000	48.42869911
973|sk1-rmv|chr14:610001-620000	24.9188903
974|sk1-rmv|chr14:620001-630000	46.43940759
975|sk1-rmv|chr14:630001-640000	37.75132761
976|sk1-rmv|chr14:640001-650000	66.49056184
977|sk1-rmv|chr14:650001-660000	58.38269188
978|sk1-rmv|chr14:660001-670000	56.12213334
979|sk1-rmv|chr14:670001-680000	60.356913
980|sk1-rmv|chr14:680001-690000	61.35155876
981|sk1-rmv|chr14:690001-700000	76.10547082
982|sk1-rmv|chr14:700001-710000	87.40826352
983|sk1-rmv|chr14:710001-720000	95.24486646
984|sk1-rmv|chr14:720001-730000	89.1413584
985|sk1-rmv|chr14:730001-740000	64.44098876
986|sk1-rmv|chr14:740001-750000	99.01246402
987|sk1-rmv|chr14:750001-760000	55.97896463
988|sk1-rmv|chr14:760001-770000	44.49532725
989|sk1-rmv|chr14:770001-780000	NA
990|sk1-rmv|chr14:780001-790000	NA
991|sk1-rmv|chr14:790001-800000	NA
992|sk1-rmv|chr14:800001-810000	NA
993|sk1-rmv|chr14:810001-812465	NA
994|sk1-rmv|chr15:1-10000	39.64266158
995|sk1-rmv|chr15:10001-20000	29.44754257
996|sk1-rmv|chr15:20001-30000	46.74835059
997|sk1-rmv|chr15:30001-40000	34.45844733
998|sk1-rmv|chr15:40001-50000	37.05808965
999|sk1-rmv|chr15:50001-60000	18.68728392
1000|sk1-rmv|chr15:60001-70000	26.32797179
1001|sk1-rmv|chr15:70001-80000	34.06661719
1002|sk1-rmv|chr15:80001-90000	28.46796721
1003|sk1-rmv|chr15:90001-100000	34.84274229
1004|sk1-rmv|chr15:100001-110000	34.6618976
1005|sk1-rmv|chr15:110001-120000	40.35850512
1006|sk1-rmv|chr15:120001-130000	43.96032839
1007|sk1-rmv|chr15:130001-140000	39.42414093
1008|sk1-rmv|chr15:140001-150000	39.99681576
1009|sk1-rmv|chr15:150001-160000	44.54807361
1010|sk1-rmv|chr15:160001-170000	30.11063974
1011|sk1-rmv|chr15:170001-180000	30.84155367
1012|sk1-rmv|chr15:180001-190000	53.81636363
1013|sk1-rmv|chr15:190001-200000	58.3450159
1014|sk1-rmv|chr15:200001-210000	50.41045543
1015|sk1-rmv|chr15:210001-220000	38.94942363
1016|sk1-rmv|chr15:220001-230000	56.8003009
1017|sk1-rmv|chr15:230001-240000	62.60240115
1018|sk1-rmv|chr15:240001-250000	59.84451973
1019|sk1-rmv|chr15:250001-260000	47.2004623
1020|sk1-rmv|chr15:260001-270000	40.01942134
1021|sk1-rmv|chr15:270001-280000	59.07592983
1022|sk1-rmv|chr15:280001-290000	43.65892059
1023|sk1-rmv|chr15:290001-300000	37.81160917
1024|sk1-rmv|chr15:300001-310000	24.39896183
1025|sk1-rmv|chr15:310001-320000	20.30735088
1026|sk1-rmv|chr15:320001-330000	30.14078052
1027|sk1-rmv|chr15:330001-340000	50.11658282
1028|sk1-rmv|chr15:340001-350000	44.74398869
1029|sk1-rmv|chr15:350001-360000	47.09496957
1030|sk1-rmv|chr15:360001-370000	38.33153763
1031|sk1-rmv|chr15:370001-380000	71.48639621
1032|sk1-rmv|chr15:380001-390000	44.8871574
1033|sk1-rmv|chr15:390001-400000	52.19629667
1034|sk1-rmv|chr15:400001-410000	40.32836434
1035|sk1-rmv|chr15:410001-420000	24.80586237
1036|sk1-rmv|chr15:420001-430000	60.0404348
1037|sk1-rmv|chr15:430001-440000	35.23457243
1038|sk1-rmv|chr15:440001-450000	35.99562714
1039|sk1-rmv|chr15:450001-460000	19.27502915
1040|sk1-rmv|chr15:460001-470000	35.23457243
1041|sk1-rmv|chr15:470001-480000	26.84790025
1042|sk1-rmv|chr15:480001-490000	31.66288994
1043|sk1-rmv|chr15:490001-500000	32.13760723
1044|sk1-rmv|chr15:500001-510000	33.66725185
1045|sk1-rmv|chr15:510001-520000	29.90718948
1046|sk1-rmv|chr15:520001-530000	19.90045034
1047|sk1-rmv|chr15:530001-540000	22.68847254
1048|sk1-rmv|chr15:540001-550000	30.20859728
1049|sk1-rmv|chr15:550001-560000	26.50881647
1050|sk1-rmv|chr15:560001-570000	35.58119141
1051|sk1-rmv|chr15:570001-580000	17.07475217
1052|sk1-rmv|chr15:580001-590000	20.90263129
1053|sk1-rmv|chr15:590001-600000	28.10627784
1054|sk1-rmv|chr15:600001-610000	28.73923423
1055|sk1-rmv|chr15:610001-620000	27.94050355
1056|sk1-rmv|chr15:620001-630000	13.4578585
1057|sk1-rmv|chr15:630001-640000	18.06939792
1058|sk1-rmv|chr15:640001-650000	22.57544461
1059|sk1-rmv|chr15:650001-660000	5.068925765
1060|sk1-rmv|chr15:660001-670000	25.23536849
1061|sk1-rmv|chr15:670001-680000	17.38369517
1062|sk1-rmv|chr15:680001-690000	16.96172424
1063|sk1-rmv|chr15:690001-700000	14.30180036
1064|sk1-rmv|chr15:700001-710000	26.53142206
1065|sk1-rmv|chr15:710001-720000	16.78841475
1066|sk1-rmv|chr15:720001-730000	22.41720551
1067|sk1-rmv|chr15:730001-740000	33.48640716
1068|sk1-rmv|chr15:740001-750000	21.23417988
1069|sk1-rmv|chr15:750001-760000	5.919649295
1070|sk1-rmv|chr15:760001-770000	17.19531529
1071|sk1-rmv|chr15:770001-780000	16.08010641
