ID	121|sk1-rmv|chr3:200001-210000
535|sk1-rmv|chr9:1-10000	26.77000276
536|sk1-rmv|chr9:10001-20000	50.84423244
537|sk1-rmv|chr9:20001-30000	34.10641024
538|sk1-rmv|chr9:30001-40000	34.9624496
539|sk1-rmv|chr9:40001-50000	38.61188055
540|sk1-rmv|chr9:50001-60000	32.32674947
541|sk1-rmv|chr9:60001-70000	37.3653671
542|sk1-rmv|chr9:70001-80000	44.68675635
543|sk1-rmv|chr9:80001-90000	24.87019611
544|sk1-rmv|chr9:90001-100000	44.22119109
545|sk1-rmv|chr9:100001-110000	39.19759169
546|sk1-rmv|chr9:110001-120000	47.79553087
547|sk1-rmv|chr9:120001-130000	33.33297117
548|sk1-rmv|chr9:130001-140000	34.67710315
549|sk1-rmv|chr9:140001-150000	45.52777748
550|sk1-rmv|chr9:150001-160000	46.21861626
551|sk1-rmv|chr9:160001-170000	61.76999794
552|sk1-rmv|chr9:170001-180000	50.91932362
553|sk1-rmv|chr9:180001-190000	36.29156334
554|sk1-rmv|chr9:190001-200000	31.50074658
555|sk1-rmv|chr9:200001-210000	44.4014099
556|sk1-rmv|chr9:210001-220000	46.85689122
557|sk1-rmv|chr9:220001-230000	32.38682241
558|sk1-rmv|chr9:230001-240000	62.3181635
559|sk1-rmv|chr9:240001-250000	67.24414437
560|sk1-rmv|chr9:250001-260000	54.69640956
561|sk1-rmv|chr9:260001-270000	46.07594303
562|sk1-rmv|chr9:270001-280000	77.5691805
563|sk1-rmv|chr9:280001-290000	82.14974198
564|sk1-rmv|chr9:290001-300000	65.2917739
565|sk1-rmv|chr9:300001-310000	52.74403909
566|sk1-rmv|chr9:310001-320000	43.90580817
567|sk1-rmv|chr9:320001-330000	40.91717953
568|sk1-rmv|chr9:330001-340000	37.83093237
569|sk1-rmv|chr9:340001-350000	29.66101287
570|sk1-rmv|chr9:350001-360000	26.71743894
571|sk1-rmv|chr9:360001-370000	58.48851374
572|sk1-rmv|chr9:370001-380000	35.06006813
573|sk1-rmv|chr9:380001-390000	NA
574|sk1-rmv|chr9:390001-400000	87.25594166
575|sk1-rmv|chr9:400001-410000	84.62775065
576|sk1-rmv|chr9:410001-420000	57.7300929
577|sk1-rmv|chr9:420001-430000	49.19222666
578|sk1-rmv|chr9:430001-435585	NA
579|sk1-rmv|chr10:1-10000	29.3231026
580|sk1-rmv|chr10:10001-20000	24.5623223
581|sk1-rmv|chr10:20001-30000	20.86783665
582|sk1-rmv|chr10:30001-40000	22.97038946
583|sk1-rmv|chr10:40001-50000	40.98476158
584|sk1-rmv|chr10:50001-60000	32.80733297
585|sk1-rmv|chr10:60001-70000	23.18815386
586|sk1-rmv|chr10:70001-80000	26.98025804
587|sk1-rmv|chr10:80001-90000	33.32546206
588|sk1-rmv|chr10:90001-100000	34.33168376
589|sk1-rmv|chr10:100001-110000	29.17292025
590|sk1-rmv|chr10:110001-120000	25.08045139
591|sk1-rmv|chr10:120001-130000	24.16433909
592|sk1-rmv|chr10:130001-140000	18.51748297
593|sk1-rmv|chr10:140001-150000	33.46062617
594|sk1-rmv|chr10:150001-160000	28.64728205
595|sk1-rmv|chr10:160001-170000	30.56210693
596|sk1-rmv|chr10:170001-180000	50.70906833
597|sk1-rmv|chr10:180001-190000	32.19909448
598|sk1-rmv|chr10:190001-200000	32.54451387
599|sk1-rmv|chr10:200001-210000	28.47457236
600|sk1-rmv|chr10:210001-220000	25.86890869
601|sk1-rmv|chr10:220001-230000	36.59943715
602|sk1-rmv|chr10:230001-240000	35.6157428
603|sk1-rmv|chr10:240001-250000	53.51747816
604|sk1-rmv|chr10:250001-260000	43.95086287
605|sk1-rmv|chr10:260001-270000	37.68825914
606|sk1-rmv|chr10:270001-280000	41.88585564
607|sk1-rmv|chr10:280001-290000	34.46684787
608|sk1-rmv|chr10:290001-300000	25.80883576
609|sk1-rmv|chr10:300001-310000	53.17205877
610|sk1-rmv|chr10:310001-320000	54.50868163
611|sk1-rmv|chr10:320001-330000	55.36472099
612|sk1-rmv|chr10:330001-340000	78.32009222
613|sk1-rmv|chr10:340001-350000	38.8521723
614|sk1-rmv|chr10:350001-360000	64.48078925
615|sk1-rmv|chr10:360001-370000	59.37458956
616|sk1-rmv|chr10:370001-380000	50.10082984
617|sk1-rmv|chr10:380001-390000	40.08366752
618|sk1-rmv|chr10:390001-400000	45.82814217
619|sk1-rmv|chr10:400001-410000	27.53593271
620|sk1-rmv|chr10:410001-420000	33.96373702
621|sk1-rmv|chr10:420001-430000	27.96395239
622|sk1-rmv|chr10:430001-440000	43.14738733
623|sk1-rmv|chr10:440001-450000	49.01951697
624|sk1-rmv|chr10:450001-460000	55.60501274
625|sk1-rmv|chr10:460001-470000	60.25315627
626|sk1-rmv|chr10:470001-480000	56.52112503
627|sk1-rmv|chr10:480001-490000	65.86246681
628|sk1-rmv|chr10:490001-500000	62.89636552
629|sk1-rmv|chr10:500001-510000	45.11477603
630|sk1-rmv|chr10:510001-520000	57.97789377
631|sk1-rmv|chr10:520001-530000	54.35849929
632|sk1-rmv|chr10:530001-540000	60.25315627
633|sk1-rmv|chr10:540001-550000	55.41728481
634|sk1-rmv|chr10:550001-560000	55.52992157
635|sk1-rmv|chr10:560001-570000	46.12850685
636|sk1-rmv|chr10:570001-580000	47.61531206
637|sk1-rmv|chr10:580001-590000	37.29778505
638|sk1-rmv|chr10:590001-600000	43.11735086
639|sk1-rmv|chr10:600001-610000	41.02981629
640|sk1-rmv|chr10:610001-620000	57.25701852
641|sk1-rmv|chr10:620001-630000	48.16347761
642|sk1-rmv|chr10:630001-640000	48.11842291
643|sk1-rmv|chr10:640001-650000	36.22398129
644|sk1-rmv|chr10:650001-660000	52.09825501
645|sk1-rmv|chr10:660001-670000	59.04418841
646|sk1-rmv|chr10:670001-680000	30.41943371
647|sk1-rmv|chr10:680001-690000	59.29198927
648|sk1-rmv|chr10:690001-700000	NA
649|sk1-rmv|chr10:700001-710000	NA
650|sk1-rmv|chr10:710001-719294	NA
651|sk1-rmv|chr11:1-10000	61.5747609
652|sk1-rmv|chr11:10001-20000	NA
653|sk1-rmv|chr11:20001-30000	NA
654|sk1-rmv|chr11:30001-40000	NA
655|sk1-rmv|chr11:40001-50000	45.64041424
656|sk1-rmv|chr11:50001-60000	44.67924724
657|sk1-rmv|chr11:60001-70000	30.10405079
658|sk1-rmv|chr11:70001-80000	26.45461983
659|sk1-rmv|chr11:80001-90000	27.34069566
660|sk1-rmv|chr11:90001-100000	17.71400743
661|sk1-rmv|chr11:100001-110000	24.78759582
662|sk1-rmv|chr11:110001-120000	37.47800386
663|sk1-rmv|chr11:120001-130000	29.98390491
664|sk1-rmv|chr11:130001-140000	25.30572491
665|sk1-rmv|chr11:140001-150000	28.37695383
666|sk1-rmv|chr11:150001-160000	25.03539669
667|sk1-rmv|chr11:160001-170000	32.91996973
668|sk1-rmv|chr11:170001-180000	24.18686645
669|sk1-rmv|chr11:180001-190000	33.88113673
670|sk1-rmv|chr11:190001-200000	26.1317278
671|sk1-rmv|chr11:200001-210000	35.81097984
672|sk1-rmv|chr11:210001-220000	33.10769766
673|sk1-rmv|chr11:220001-230000	23.84895617
674|sk1-rmv|chr11:230001-240000	35.87105278
675|sk1-rmv|chr11:240001-250000	30.96009014
676|sk1-rmv|chr11:250001-260000	36.28405423
677|sk1-rmv|chr11:260001-270000	35.6157428
678|sk1-rmv|chr11:270001-280000	52.72902086
679|sk1-rmv|chr11:280001-290000	34.05384642
680|sk1-rmv|chr11:290001-300000	38.25895205
681|sk1-rmv|chr11:300001-310000	35.73588867
682|sk1-rmv|chr11:310001-320000	58.66122343
683|sk1-rmv|chr11:320001-330000	45.59535953
684|sk1-rmv|chr11:330001-340000	37.45547651
685|sk1-rmv|chr11:340001-350000	56.99419942
686|sk1-rmv|chr11:350001-360000	48.18600496
687|sk1-rmv|chr11:360001-370000	56.31837887
688|sk1-rmv|chr11:370001-380000	63.36193079
689|sk1-rmv|chr11:380001-390000	47.96073145
690|sk1-rmv|chr11:390001-400000	64.25551573
691|sk1-rmv|chr11:400001-410000	49.12464461
692|sk1-rmv|chr11:410001-420000	47.84809469
693|sk1-rmv|chr11:420001-430000	55.51490333
694|sk1-rmv|chr11:430001-440000	39.97103076
695|sk1-rmv|chr11:440001-450000	22.60244272
696|sk1-rmv|chr11:450001-460000	22.88778917
697|sk1-rmv|chr11:460001-470000	31.57583775
698|sk1-rmv|chr11:470001-480000	49.07208079
699|sk1-rmv|chr11:480001-490000	41.59300007
700|sk1-rmv|chr11:490001-500000	64.95386363
701|sk1-rmv|chr11:500001-510000	67.79981904
702|sk1-rmv|chr11:510001-520000	46.42887154
703|sk1-rmv|chr11:520001-530000	53.71271521
704|sk1-rmv|chr11:530001-540000	58.78136931
705|sk1-rmv|chr11:540001-550000	64.07529692
706|sk1-rmv|chr11:550001-560000	73.04118284
707|sk1-rmv|chr11:560001-570000	58.72129637
708|sk1-rmv|chr11:570001-580000	61.73245236
709|sk1-rmv|chr11:580001-590000	54.6288275
710|sk1-rmv|chr11:590001-600000	63.75240488
711|sk1-rmv|chr11:600001-610000	61.74747059
712|sk1-rmv|chr11:610001-620000	59.6974816
713|sk1-rmv|chr11:620001-630000	71.62195969
714|sk1-rmv|chr11:630001-640000	60.55352096
715|sk1-rmv|chr11:640001-650000	59.36708045
716|sk1-rmv|chr11:650001-660000	56.97167206
717|sk1-rmv|chr11:660001-670000	54.99677425
718|sk1-rmv|chr11:670001-680000	78.01972753
719|sk1-rmv|chr11:680001-687260	132.6110094
720|sk1-rmv|chr12:1-10000	46.75176358
721|sk1-rmv|chr12:10001-20000	73.08623754
722|sk1-rmv|chr12:20001-30000	65.92253975
723|sk1-rmv|chr12:30001-40000	54.72644603
724|sk1-rmv|chr12:40001-50000	78.24500104
725|sk1-rmv|chr12:50001-60000	67.99505609
726|sk1-rmv|chr12:60001-70000	69.64706187
727|sk1-rmv|chr12:70001-80000	59.52477191
728|sk1-rmv|chr12:80001-90000	60.68868507
729|sk1-rmv|chr12:90001-100000	54.42608134
730|sk1-rmv|chr12:100001-110000	55.9804686
731|sk1-rmv|chr12:110001-120000	35.75090691
732|sk1-rmv|chr12:120001-130000	32.38682241
733|sk1-rmv|chr12:130001-140000	25.41836166
734|sk1-rmv|chr12:140001-150000	33.29542559
735|sk1-rmv|chr12:150001-160000	46.82685475
736|sk1-rmv|chr12:160001-170000	59.93777335
737|sk1-rmv|chr12:170001-180000	57.9478573
738|sk1-rmv|chr12:180001-190000	42.75691324
739|sk1-rmv|chr12:190001-200000	60.78630359
740|sk1-rmv|chr12:200001-210000	52.66894792
741|sk1-rmv|chr12:210001-220000	44.64170165
742|sk1-rmv|chr12:220001-230000	41.23256245
743|sk1-rmv|chr12:230001-240000	41.84831006
744|sk1-rmv|chr12:240001-250000	40.87963394
745|sk1-rmv|chr12:250001-260000	36.06628983
746|sk1-rmv|chr12:260001-270000	38.46920733
747|sk1-rmv|chr12:270001-280000	35.21025047
748|sk1-rmv|chr12:280001-290000	52.38360147
749|sk1-rmv|chr12:290001-300000	43.98089934
750|sk1-rmv|chr12:300001-310000	33.61080851
751|sk1-rmv|chr12:310001-320000	26.4396016
752|sk1-rmv|chr12:320001-330000	28.65479117
753|sk1-rmv|chr12:330001-340000	32.4694227
754|sk1-rmv|chr12:340001-350000	32.2066036
755|sk1-rmv|chr12:350001-360000	20.48487167
756|sk1-rmv|chr12:360001-370000	28.63226382
757|sk1-rmv|chr12:370001-380000	26.42458337
758|sk1-rmv|chr12:380001-390000	27.53593271
759|sk1-rmv|chr12:390001-400000	26.0040728
760|sk1-rmv|chr12:400001-410000	28.17420767
761|sk1-rmv|chr12:410001-420000	23.0755171
762|sk1-rmv|chr12:420001-430000	25.97403633
763|sk1-rmv|chr12:430001-440000	67.70970964
764|sk1-rmv|chr12:440001-450000	NA
765|sk1-rmv|chr12:450001-460000	8.718085049
766|sk1-rmv|chr12:460001-470000	10.12979908
767|sk1-rmv|chr12:470001-480000	12.04462396
768|sk1-rmv|chr12:480001-490000	10.6629464
769|sk1-rmv|chr12:490001-500000	8.898303861
770|sk1-rmv|chr12:500001-510000	11.17356637
771|sk1-rmv|chr12:510001-520000	21.35592927
772|sk1-rmv|chr12:520001-530000	11.37631253
773|sk1-rmv|chr12:530001-540000	13.49388358
774|sk1-rmv|chr12:540001-550000	13.59901122
775|sk1-rmv|chr12:550001-560000	14.27483176
776|sk1-rmv|chr12:560001-570000	13.12593684
777|sk1-rmv|chr12:570001-580000	14.2447953
778|sk1-rmv|chr12:580001-590000	12.51769834
779|sk1-rmv|chr12:590001-600000	7.065328357
780|sk1-rmv|chr12:600001-610000	28.51962706
781|sk1-rmv|chr12:610001-620000	14.16219501
782|sk1-rmv|chr12:620001-630000	23.97661116
783|sk1-rmv|chr12:630001-640000	25.77879929
784|sk1-rmv|chr12:640001-650000	9.799397923
785|sk1-rmv|chr12:650001-660000	11.00836579
786|sk1-rmv|chr12:660001-670000	11.21111195
787|sk1-rmv|chr12:670001-680000	15.9493649
788|sk1-rmv|chr12:680001-690000	18.94550265
789|sk1-rmv|chr12:690001-700000	14.28234088
790|sk1-rmv|chr12:700001-710000	11.64664075
791|sk1-rmv|chr12:710001-720000	13.71915709
792|sk1-rmv|chr12:720001-730000	11.98455102
793|sk1-rmv|chr12:730001-740000	10.53529141
794|sk1-rmv|chr12:740001-750000	NA
795|sk1-rmv|chr12:750001-760000	17.06071424
796|sk1-rmv|chr12:760001-770000	9.243723252
797|sk1-rmv|chr12:770001-780000	18.99055735
798|sk1-rmv|chr12:780001-790000	29.1053382
799|sk1-rmv|chr12:790001-800000	18.01437212
800|sk1-rmv|chr12:800001-810000	14.16970412
801|sk1-rmv|chr12:810001-820000	10.34005436
802|sk1-rmv|chr12:820001-830000	11.68418634
803|sk1-rmv|chr12:830001-840000	12.45762541
804|sk1-rmv|chr12:840001-850000	6.591503063
805|sk1-rmv|chr12:850001-860000	9.769361455
806|sk1-rmv|chr12:860001-870000	21.40098397
807|sk1-rmv|chr12:870001-880000	14.58270557
808|sk1-rmv|chr12:880001-890000	23.09053534
809|sk1-rmv|chr12:890001-900000	13.19351889
810|sk1-rmv|chr12:900001-910000	14.62776027
811|sk1-rmv|chr12:910001-920000	31.20789101
812|sk1-rmv|chr12:920001-930000	17.66895273
813|sk1-rmv|chr12:930001-940000	16.5651125
814|sk1-rmv|chr12:940001-950000	10.51276406
815|sk1-rmv|chr12:950001-960000	20.46234432
816|sk1-rmv|chr12:960001-970000	19.08817588
817|sk1-rmv|chr12:970001-980000	24.26195762
818|sk1-rmv|chr12:980001-990000	7.280089109
819|sk1-rmv|chr12:990001-1000000	19.62883232
820|sk1-rmv|chr12:1000001-1008248	28.78995528
821|sk1-rmv|chr13:1-10000	50.6489954
822|sk1-rmv|chr13:10001-20000	59.06671576
823|sk1-rmv|chr13:20001-30000	45.32503131
824|sk1-rmv|chr13:30001-40000	38.21389734
825|sk1-rmv|chr13:40001-50000	43.78566229
826|sk1-rmv|chr13:50001-60000	38.88971789
827|sk1-rmv|chr13:60001-70000	58.28576757
828|sk1-rmv|chr13:70001-80000	62.32567262
829|sk1-rmv|chr13:80001-90000	45.52026836
830|sk1-rmv|chr13:90001-100000	42.63676736
831|sk1-rmv|chr13:100001-110000	42.66680383
832|sk1-rmv|chr13:110001-120000	50.99441479
833|sk1-rmv|chr13:120001-130000	55.94292301
834|sk1-rmv|chr13:130001-140000	52.06821854
835|sk1-rmv|chr13:140001-150000	51.44496182
836|sk1-rmv|chr13:150001-160000	81.84937729
837|sk1-rmv|chr13:160001-170000	60.86139477
838|sk1-rmv|chr13:170001-180000	83.65156541
839|sk1-rmv|chr13:180001-190000	64.08280604
840|sk1-rmv|chr13:190001-200000	52.82663938
841|sk1-rmv|chr13:200001-210000	40.69190601
842|sk1-rmv|chr13:210001-220000	53.87791579
843|sk1-rmv|chr13:220001-230000	50.5213404
844|sk1-rmv|chr13:230001-240000	44.5741196
845|sk1-rmv|chr13:240001-250000	32.52198652
846|sk1-rmv|chr13:250001-260000	25.31323402
847|sk1-rmv|chr13:260001-270000	43.38016996
848|sk1-rmv|chr13:270001-280000	49.10962637
849|sk1-rmv|chr13:280001-290000	54.55373633
850|sk1-rmv|chr13:290001-300000	38.01115118
851|sk1-rmv|chr13:300001-310000	66.89121586
852|sk1-rmv|chr13:310001-320000	53.63011492
853|sk1-rmv|chr13:320001-330000	52.95429437
854|sk1-rmv|chr13:330001-340000	53.41235052
855|sk1-rmv|chr13:340001-350000	45.45268631
856|sk1-rmv|chr13:350001-360000	47.29242002
857|sk1-rmv|chr13:360001-370000	53.81033373
858|sk1-rmv|chr13:370001-380000	31.90623891
859|sk1-rmv|chr13:380001-390000	36.77214684
860|sk1-rmv|chr13:390001-400000	44.62668342
861|sk1-rmv|chr13:400001-410000	36.95236566
862|sk1-rmv|chr13:410001-420000	31.463201
863|sk1-rmv|chr13:420001-430000	46.30121655
864|sk1-rmv|chr13:430001-440000	44.78437488
865|sk1-rmv|chr13:440001-450000	22.30958715
866|sk1-rmv|chr13:450001-460000	22.27204156
867|sk1-rmv|chr13:460001-470000	27.11542215
868|sk1-rmv|chr13:470001-480000	37.29027593
869|sk1-rmv|chr13:480001-490000	12.59278952
870|sk1-rmv|chr13:490001-500000	25.7412537
871|sk1-rmv|chr13:500001-510000	34.63955756
872|sk1-rmv|chr13:510001-520000	27.73867887
873|sk1-rmv|chr13:520001-530000	18.54751944
874|sk1-rmv|chr13:530001-540000	32.0338939
875|sk1-rmv|chr13:540001-550000	24.38961261
876|sk1-rmv|chr13:550001-560000	20.29714374
877|sk1-rmv|chr13:560001-570000	17.21089658
878|sk1-rmv|chr13:570001-580000	19.82406936
879|sk1-rmv|chr13:580001-590000	23.70628295
880|sk1-rmv|chr13:590001-600000	30.64470722
881|sk1-rmv|chr13:600001-610000	22.33962362
882|sk1-rmv|chr13:610001-620000	20.18450699
883|sk1-rmv|chr13:620001-630000	32.49945917
884|sk1-rmv|chr13:630001-640000	28.34691736
885|sk1-rmv|chr13:640001-650000	16.21969311
886|sk1-rmv|chr13:650001-660000	20.48487167
887|sk1-rmv|chr13:660001-670000	NA
888|sk1-rmv|chr13:670001-680000	20.33468933
889|sk1-rmv|chr13:680001-690000	23.63119177
890|sk1-rmv|chr13:690001-700000	19.7114326
891|sk1-rmv|chr13:700001-710000	31.31301865
892|sk1-rmv|chr13:710001-720000	21.19823781
893|sk1-rmv|chr13:720001-730000	20.10941582
894|sk1-rmv|chr13:730001-740000	15.3411264
895|sk1-rmv|chr13:740001-750000	15.07079819
896|sk1-rmv|chr13:750001-760000	13.31366476
897|sk1-rmv|chr13:760001-770000	21.6337666
898|sk1-rmv|chr13:770001-780000	14.40999587
899|sk1-rmv|chr13:780001-790000	19.91417877
900|sk1-rmv|chr13:790001-800000	33.40806235
901|sk1-rmv|chr13:800001-810000	30.14159637
902|sk1-rmv|chr13:810001-820000	18.66766532
903|sk1-rmv|chr13:820001-830000	23.93155646
904|sk1-rmv|chr13:830001-840000	18.45741003
905|sk1-rmv|chr13:840001-850000	41.76570977
906|sk1-rmv|chr13:850001-860000	30.07401432
907|sk1-rmv|chr13:860001-870000	30.374379
908|sk1-rmv|chr13:870001-880000	26.07165486
909|sk1-rmv|chr13:880001-890000	31.11027249
910|sk1-rmv|chr13:890001-900000	43.10984175
911|sk1-rmv|chr13:900001-908607	24.02917498
912|sk1-rmv|chr14:1-10000	22.84273447
913|sk1-rmv|chr14:10001-20000	29.29306613
914|sk1-rmv|chr14:20001-30000	30.01394138
915|sk1-rmv|chr14:30001-40000	15.49130875
916|sk1-rmv|chr14:40001-50000	30.74983486
917|sk1-rmv|chr14:50001-60000	22.48980596
918|sk1-rmv|chr14:60001-70000	18.74275649
919|sk1-rmv|chr14:70001-80000	23.30829973
920|sk1-rmv|chr14:80001-90000	17.95429918
921|sk1-rmv|chr14:90001-100000	22.30207803
922|sk1-rmv|chr14:100001-110000	14.95816143
923|sk1-rmv|chr14:110001-120000	27.61102388
924|sk1-rmv|chr14:120001-130000	14.13215854
925|sk1-rmv|chr14:130001-140000	16.7828769
926|sk1-rmv|chr14:140001-150000	19.95172435
927|sk1-rmv|chr14:150001-160000	19.35099498
928|sk1-rmv|chr14:160001-170000	14.2447953
929|sk1-rmv|chr14:170001-180000	22.05427717
930|sk1-rmv|chr14:180001-190000	17.32353334
931|sk1-rmv|chr14:190001-200000	16.46749398
932|sk1-rmv|chr14:200001-210000	24.63741348
933|sk1-rmv|chr14:210001-220000	33.79853644
934|sk1-rmv|chr14:220001-230000	24.41213996
935|sk1-rmv|chr14:230001-240000	19.8390876
936|sk1-rmv|chr14:240001-250000	23.69126471
937|sk1-rmv|chr14:250001-260000	14.73288791
938|sk1-rmv|chr14:260001-270000	26.94271245
939|sk1-rmv|chr14:270001-280000	19.83157848
940|sk1-rmv|chr14:280001-290000	22.74511595
941|sk1-rmv|chr14:290001-300000	14.07959472
942|sk1-rmv|chr14:300001-310000	18.69770178
943|sk1-rmv|chr14:310001-320000	33.58077204
944|sk1-rmv|chr14:320001-330000	25.83136311
945|sk1-rmv|chr14:330001-340000	28.89508292
946|sk1-rmv|chr14:340001-350000	30.5470887
947|sk1-rmv|chr14:350001-360000	22.51984243
948|sk1-rmv|chr14:360001-370000	28.77493704
949|sk1-rmv|chr14:370001-380000	28.70735499
950|sk1-rmv|chr14:380001-390000	25.50096195
951|sk1-rmv|chr14:390001-400000	26.98776715
952|sk1-rmv|chr14:400001-410000	32.56704122
953|sk1-rmv|chr14:410001-420000	25.17806991
954|sk1-rmv|chr14:420001-430000	40.53421455
955|sk1-rmv|chr14:430001-440000	30.80239868
956|sk1-rmv|chr14:440001-450000	36.46427304
957|sk1-rmv|chr14:450001-460000	48.34369642
958|sk1-rmv|chr14:460001-470000	28.75991881
959|sk1-rmv|chr14:470001-480000	25.81634487
960|sk1-rmv|chr14:480001-490000	38.31151587
961|sk1-rmv|chr14:490001-500000	44.8369387
962|sk1-rmv|chr14:500001-510000	52.11327325
963|sk1-rmv|chr14:510001-520000	40.05363105
964|sk1-rmv|chr14:520001-530000	64.78866305
965|sk1-rmv|chr14:530001-540000	69.57947981
966|sk1-rmv|chr14:540001-550000	61.70992501
967|sk1-rmv|chr14:550001-560000	NA
968|sk1-rmv|chr14:560001-570000	57.15189088
969|sk1-rmv|chr14:570001-580000	47.75047616
970|sk1-rmv|chr14:580001-590000	79.14609511
971|sk1-rmv|chr14:590001-600000	48.85431639
972|sk1-rmv|chr14:600001-610000	32.70971445
973|sk1-rmv|chr14:610001-620000	29.86375904
974|sk1-rmv|chr14:620001-630000	35.16519577
975|sk1-rmv|chr14:630001-640000	51.06950596
976|sk1-rmv|chr14:640001-650000	54.66637309
977|sk1-rmv|chr14:650001-660000	65.09653686
978|sk1-rmv|chr14:660001-670000	81.17355674
979|sk1-rmv|chr14:670001-680000	78.84573042
980|sk1-rmv|chr14:680001-690000	57.27954587
981|sk1-rmv|chr14:690001-700000	54.24586253
982|sk1-rmv|chr14:700001-710000	76.36772175
983|sk1-rmv|chr14:710001-720000	84.85302416
984|sk1-rmv|chr14:720001-730000	73.22891077
985|sk1-rmv|chr14:730001-740000	69.14395102
986|sk1-rmv|chr14:740001-750000	65.62217506
987|sk1-rmv|chr14:750001-760000	64.58591689
988|sk1-rmv|chr14:760001-770000	76.96845112
989|sk1-rmv|chr14:770001-780000	NA
990|sk1-rmv|chr14:780001-790000	NA
991|sk1-rmv|chr14:790001-800000	NA
992|sk1-rmv|chr14:800001-810000	NA
993|sk1-rmv|chr14:810001-812465	NA
994|sk1-rmv|chr15:1-10000	23.98412028
995|sk1-rmv|chr15:10001-20000	29.1053382
996|sk1-rmv|chr15:20001-30000	40.0311037
997|sk1-rmv|chr15:30001-40000	41.18750775
998|sk1-rmv|chr15:40001-50000	42.71185853
999|sk1-rmv|chr15:50001-60000	31.2454366
1000|sk1-rmv|chr15:60001-70000	48.0283135
1001|sk1-rmv|chr15:70001-80000	27.10040391
1002|sk1-rmv|chr15:80001-90000	36.89229272
1003|sk1-rmv|chr15:90001-100000	37.74833208
1004|sk1-rmv|chr15:100001-110000	30.71228928
1005|sk1-rmv|chr15:110001-120000	42.19372945
1006|sk1-rmv|chr15:120001-130000	47.51018441
1007|sk1-rmv|chr15:130001-140000	48.79424345
1008|sk1-rmv|chr15:140001-150000	33.7835182
1009|sk1-rmv|chr15:150001-160000	45.95579716
1010|sk1-rmv|chr15:160001-170000	46.93198239
1011|sk1-rmv|chr15:170001-180000	39.0699367
1012|sk1-rmv|chr15:180001-190000	34.84981284
1013|sk1-rmv|chr15:190001-200000	59.26195281
1014|sk1-rmv|chr15:200001-210000	47.39754766
1015|sk1-rmv|chr15:210001-220000	67.67967317
1016|sk1-rmv|chr15:220001-230000	62.76871053
1017|sk1-rmv|chr15:230001-240000	56.17570564
1018|sk1-rmv|chr15:240001-250000	64.08280604
1019|sk1-rmv|chr15:250001-260000	45.86568775
1020|sk1-rmv|chr15:260001-270000	63.0165114
1021|sk1-rmv|chr15:270001-280000	55.13193835
1022|sk1-rmv|chr15:280001-290000	40.48165073
1023|sk1-rmv|chr15:290001-300000	29.56339435
1024|sk1-rmv|chr15:300001-310000	22.57240625
1025|sk1-rmv|chr15:310001-320000	28.65479117
1026|sk1-rmv|chr15:320001-330000	39.2426464
1027|sk1-rmv|chr15:330001-340000	52.01565472
1028|sk1-rmv|chr15:340001-350000	57.5123285
1029|sk1-rmv|chr15:350001-360000	53.00685819
1030|sk1-rmv|chr15:360001-370000	56.11563271
1031|sk1-rmv|chr15:370001-380000	44.1836455
1032|sk1-rmv|chr15:380001-390000	48.08838644
1033|sk1-rmv|chr15:390001-400000	43.00471411
1034|sk1-rmv|chr15:400001-410000	44.25122756
1035|sk1-rmv|chr15:410001-420000	37.3203124
1036|sk1-rmv|chr15:420001-430000	58.09053052
1037|sk1-rmv|chr15:430001-440000	37.64320444
1038|sk1-rmv|chr15:440001-450000	40.04612194
1039|sk1-rmv|chr15:450001-460000	53.63011492
1040|sk1-rmv|chr15:460001-470000	38.13129705
1041|sk1-rmv|chr15:470001-480000	41.99098329
1042|sk1-rmv|chr15:480001-490000	34.44432052
1043|sk1-rmv|chr15:490001-500000	32.13902154
1044|sk1-rmv|chr15:500001-510000	36.80218331
1045|sk1-rmv|chr15:510001-520000	28.04655268
1046|sk1-rmv|chr15:520001-530000	41.33018097
1047|sk1-rmv|chr15:530001-540000	23.15811739
1048|sk1-rmv|chr15:540001-550000	18.55502856
1049|sk1-rmv|chr15:550001-560000	33.67839056
1050|sk1-rmv|chr15:560001-570000	38.70198996
1051|sk1-rmv|chr15:570001-580000	26.58978394
1052|sk1-rmv|chr15:580001-590000	29.72108581
1053|sk1-rmv|chr15:590001-600000	20.86783665
1054|sk1-rmv|chr15:600001-610000	26.05663662
1055|sk1-rmv|chr15:610001-620000	16.36987546
1056|sk1-rmv|chr15:620001-630000	18.85539325
1057|sk1-rmv|chr15:630001-640000	29.88628639
1058|sk1-rmv|chr15:640001-650000	13.45633799
1059|sk1-rmv|chr15:650001-660000	24.21690291
1060|sk1-rmv|chr15:660001-670000	28.82750086
1061|sk1-rmv|chr15:670001-680000	23.00793505
1062|sk1-rmv|chr15:680001-690000	18.54751944
1063|sk1-rmv|chr15:690001-700000	20.40227139
1064|sk1-rmv|chr15:700001-710000	20.90538224
1065|sk1-rmv|chr15:710001-720000	27.81377004
1066|sk1-rmv|chr15:720001-730000	21.0630737
1067|sk1-rmv|chr15:730001-740000	0
1068|sk1-rmv|chr15:740001-750000	21.14567399
1069|sk1-rmv|chr15:750001-760000	19.99677906
1070|sk1-rmv|chr15:760001-770000	9.281268838
1071|sk1-rmv|chr15:770001-780000	19.74897819
